uid,anime_uid,Mean_score
197243,11111,5
197244,11757,7
197245,5365,9
197247,8769,5
197248,8915,7
197250,3101,8
197253,6479,4
197255,28223,7
197262,4898,7
197266,2001,10
197269,6956,7
197271,11887,9
197272,4081,9
197274,9253,10
197275,5114,9
197276,9756,9
197277,121,9
197286,1726,7
197287,23251,9
197289,9014,9
197291,11757,5
197294,7817,8
197297,134,8
197298,15541,7
197299,30103,7
197300,1575,10
197305,11843,8
197307,1575,10
197308,1573,3
197309,22319,8
197310,1575,9
197313,9756,10
197315,20785,7
197317,18115,9
197319,27775,6
197320,15037,4
197324,6205,6
197325,488,8
197326,11617,5
197327,16608,5
197328,28929,1
197329,9989,10
197330,47,9
197331,14467,9
197337,24455,8
197338,33,10
197339,245,8
197340,5680,5
197342,11285,9
197344,918,10
197345,3785,3
197346,28121,4
197347,14967,6
197349,6594,9
197350,9253,10
197351,20033,8
197352,1023,9
197354,387,6
197355,17513,1
197357,1532,9
197358,2966,10
197360,28223,9
197361,13601,9
197362,6,9
197378,1943,6
197392,9289,9
197394,22135,9
197396,2593,8
197397,9253,5
197398,27441,6
197399,1935,7
197401,2966,10
197404,1293,7
197406,15085,1
197408,2904,10
197409,25013,10
197411,1575,9
197412,22147,7
197414,477,6
197415,1562,9
197419,6746,10
197420,19815,10
197422,11013,9
197428,521,7
197431,5682,5
197432,28713,2
197434,18679,7
197439,10620,9
197440,15109,8
197442,24919,8
197445,8557,7
197446,889,10
197447,29949,1
197448,1735,7
197455,25859,6
197456,20159,4
197465,23225,8
197467,1,10
197470,5081,9
197472,210,9
197473,2724,6
197474,10189,7
197475,9756,10
197480,18679,7
197482,17729,7
197483,23037,8
197485,5060,7
197495,23317,6
197496,24037,8
197499,18857,3
197502,8769,8
197503,2904,10
197509,962,7
197512,415,7
197515,889,9
197519,29067,5
197520,6166,4
197521,11759,10
197523,20021,5
197525,28121,4
197529,2966,10
197530,18119,8
197531,11981,10
197535,7724,9
197536,28221,8
197539,5042,4
197541,11111,8
197543,18095,8
197544,10012,6
197545,16742,8
197547,13759,10
197549,6594,10
197550,14467,8
197552,20583,8
197556,17265,9
197557,10568,6
197564,20709,7
197565,14921,8
197567,13759,9
197575,13759,10
197576,19815,1
197578,25429,1
197579,1049,8
197580,18893,3
197582,17729,9
197587,11597,7
197590,11757,5
197592,13601,8
197595,11755,6
197597,13601,9
197602,1200,3
197603,8449,3
197604,20583,10
197606,10793,7
197607,1818,7
197608,658,8
197610,18245,10
197611,26165,10
197612,28223,10
197616,2476,2
197618,953,6
197619,2251,9
197620,18245,10
197621,23289,9
197625,1292,10
197628,11759,5
197629,202,10
197632,23283,8
197641,23423,2
197645,18245,10
197648,165,9
197649,15379,6
197650,1,9
197651,1292,5
197658,474,6
197663,29808,8
197670,24135,8
197671,849,10
197672,26165,7
197673,28595,1
197676,1575,9
197678,918,10
197679,18689,7
197681,1575,6
197682,7311,8
197683,6893,9
197684,25157,5
197686,2169,2
197687,11757,10
197688,267,9
197690,27787,5
197691,18767,2
197693,11111,8
197694,2167,9
197695,18677,4
197696,1107,4
197697,2251,10
197699,12679,6
197703,24641,7
197704,23277,7
197705,16664,10
197707,3958,5
197709,1088,8
197716,19815,8
197718,6046,7
197719,28825,4
197720,16592,8
197721,4181,10
197723,11111,8
197724,23289,8
197727,22759,10
197730,413,3
197732,17549,9
197733,4224,10
197736,9989,9
197738,3323,8
197741,25835,10
197743,11751,8
197744,201,8
197745,19315,4
197746,15037,7
197747,339,8
197748,22135,7
197749,18679,9
197750,21659,9
197757,20431,7
197759,22199,6
197760,23587,6
197763,22101,5
197765,1562,10
197766,28701,5
197768,227,9
197770,1430,10
197772,877,9
197773,50,7
197774,3464,4
197775,19685,5
197780,20583,9
197782,12477,9
197787,9919,5
197788,853,9
197796,22961,5
197798,18139,9
197799,905,9
197801,20785,1
197804,20785,6
197807,11741,10
197808,6880,4
197809,4106,9
197810,19815,8
197811,1210,9
197813,21185,10
197814,23987,7
197816,24833,8
197819,28701,6
197820,11757,4
197822,24273,4
197826,154,8
197827,9989,10
197828,21881,4
197830,7674,10
197835,1140,9
197840,813,10
197841,19,9
197843,22319,10
197844,1535,10
197845,15037,3
197849,28223,9
197852,44,8
197856,7724,9
197859,6213,2
197862,10087,6
197864,20785,8
197865,2404,7
197867,14199,8
197869,6347,8
197871,853,7
197875,1569,5
197877,790,9
197879,14467,10
197882,2034,10
197889,11123,8
197893,12355,9
197894,226,9
197895,31289,3
197896,5114,10
197897,52,7
197899,1524,8
197902,24439,6
197906,26441,9
197907,15037,6
197911,1657,10
197912,4981,8
197918,18495,8
197919,21647,9
197922,1535,10
197924,13601,10
197926,16608,2
197927,7724,6
197930,2167,10
197931,15085,9
197932,4181,10
197933,22729,9
197935,17919,2
197936,269,7
197937,12477,9
197938,529,5
197939,15689,9
197941,24751,2
197943,24873,3
197944,16762,6
197946,2167,6
197948,26349,9
197949,539,8
197953,28025,5
197955,19855,9
197956,400,6
197958,22147,7
197962,27775,10
197965,9989,8
197966,15085,9
197967,878,8
197969,31326,7
197971,75,6
197973,14829,8
197974,1565,8
197978,7674,10
197993,16918,9
197994,21881,5
197995,22319,4
197996,20785,3
197997,10721,7
197998,25397,6
197999,22677,5
198001,20855,5
198002,5040,7
198003,23673,3
198005,1571,7
198006,26243,8
198007,22319,10
198011,22729,8
198013,8861,7
198015,25649,5
198016,2001,9
198017,6500,7
198020,31561,3
198021,21,8
198024,22135,10
198025,1691,8
198027,18679,8
198028,3588,9
198029,28817,7
198033,10906,7
198034,387,9
198035,6675,7
198037,7674,10
198039,5680,8
198043,5040,7
198059,22297,7
198061,31561,7
198063,10030,10
198064,16157,9
198067,18229,7
198070,30585,6
198071,30585,2
198072,543,9
198075,28121,8
198076,12413,10
198078,895,4
198079,10163,9
198080,30585,5
198081,20787,8
198082,10620,10
198084,7724,9
198086,9253,10
198090,4866,9
198091,21273,7
198093,11757,7
198095,15771,10
198098,9989,9
198099,2001,3
198100,30694,5
198103,28121,7
198104,23283,8
198107,477,8
198108,24415,6
198109,437,9
198111,8654,3
198113,1533,7
198115,20,10
198121,2167,8
198123,22135,10
198126,14749,8
198127,1362,8
198134,30,9
198136,3080,8
198140,20785,5
198142,19815,9
198145,21,9
198147,9253,10
198154,19429,3
198156,21439,6
198161,29583,6
198164,413,4
198171,19815,9
198172,12431,7
198178,7588,9
198183,1102,1
198184,25157,6
198185,431,8
198187,17513,2
198188,227,9
198189,9756,10
198190,455,8
198191,21995,3
198193,4181,10
198194,17895,8
198195,2582,6
198196,505,10
198198,9919,9
198199,26165,10
198200,20709,10
198201,1852,10
198203,7062,10
198204,11239,10
198205,17739,10
198206,383,8
198207,652,10
198208,653,10
198209,655,10
198210,1942,10
198212,14283,10
198213,1524,10
198214,18677,10
198215,318,10
198216,3667,10
198217,6381,10
198218,15085,6
198220,162,9
198221,831,10
198222,16732,10
198223,23269,10
198224,17549,10
198225,853,10
198226,273,8
198227,4483,7
198228,229,9
198229,24031,9
198231,1070,8
198232,487,8
198233,15883,9
198234,5914,9
198235,490,9
198236,329,9
198237,16910,8
198238,24855,8
198239,14829,10
198241,13663,10
198243,9181,10
198244,10572,10
198246,2246,10
198247,97,9
198248,21681,10
198249,4224,10
198250,1530,10
198251,11757,10
198252,28215,2
198253,387,8
198254,19429,5
198255,30812,8
198262,272,8
198264,20785,9
198266,22319,4
198267,14467,8
198268,9756,9
198274,27525,8
198276,2904,5
198277,10163,10
198278,14345,7
198280,24991,2
198285,8074,6
198286,3702,4
198288,5060,9
198296,15809,10
198297,11757,7
198299,512,8
198303,4181,10
198304,28121,7
198306,18229,10
198307,990,7
198310,14741,7
198311,7724,8
198313,22319,3
198314,1535,8
198324,23281,8
198330,24703,4
198334,16067,4
198337,11617,4
198338,1575,9
198340,578,10
198350,431,7
198354,1604,10
198356,5114,10
198357,15039,9
198358,17157,2
198361,28817,4
198365,25159,10
198366,8675,9
198372,10258,7
198374,29941,3
198376,22377,3
198377,16436,3
198379,20431,10
198380,553,8
198383,2476,1
198384,2351,3
198385,2403,8
198386,23283,5
198389,2952,8
198396,30902,8
198403,4181,6
198405,23605,10
198406,2904,8
198407,11285,10
198409,28701,7
198410,18507,6
198418,28223,8
198419,28221,7
198421,14813,7
198423,13759,10
198424,25389,3
198425,9919,6
198429,11757,6
198430,14765,7
198439,10620,10
198447,16524,9
198449,4224,10
198450,13759,10
198451,15583,10
198452,22663,7
198453,19315,1
198456,27775,7
198463,19633,10
198466,18679,10
198467,3972,8
198469,11665,8
198470,5081,10
198471,16592,6
198474,18095,7
198475,30454,1
198483,16742,8
198487,3670,3
198489,2141,9
198493,877,8
198494,4224,10
198498,11843,9
198501,22199,10
198502,14075,7
198504,26243,8
198512,22319,6
198514,1332,7
198518,2001,9
198521,1210,8
198525,23289,9
198528,4021,8
198529,22135,9
198530,8675,10
198535,6,8
198536,18897,6
198537,101,7
198541,25013,10
198543,29123,10
198547,23251,9
198557,6895,5
198560,11185,1
198561,15195,7
198563,6896,4
198564,57,9
198565,11757,5
198566,7724,5
198567,13019,8
198568,10553,7
198571,27969,8
198572,13117,9
198573,2147,7
198574,1928,9
198575,788,7
198577,23251,9
198578,10620,10
198579,14751,3
198580,14813,6
198582,6951,5
198583,24997,6
198584,10588,6
198585,554,6
198586,25397,6
198588,21557,8
198589,3002,8
198591,10380,10
198592,25397,3
198594,1107,7
198598,1639,1
198602,22199,8
198604,283,9
198606,9919,7
198608,28215,5
198609,468,7
198614,25429,3
198617,23277,7
198619,25839,5
198621,2129,8
198624,15085,3
198625,20889,8
198626,22789,8
198627,4081,9
198630,25781,6
198632,1210,9
198633,27969,8
198639,12031,9
198643,28835,9
198644,27655,5
198645,27969,9
198646,11739,10
198648,4181,10
198649,11185,10
198650,7897,10
198651,24833,4
198653,1566,8
198655,7,6
198662,3299,8
198663,22273,4
198666,25429,1
198674,21431,9
198676,3540,2
198678,10196,9
198679,1210,9
198682,9989,9
198683,15809,9
198688,27655,6
198691,1348,5
198694,11757,10
198700,17821,7
198705,5025,7
198706,19769,1
198708,8525,9
198711,19111,9
198715,339,6
198716,27775,6
198717,2001,5
198718,5549,3
198721,22297,7
198723,13759,8
198724,3731,6
198727,164,9
198728,113,9
198731,11617,8
198734,2001,10
198736,5081,10
198740,1735,10
198741,1028,9
198743,24913,8
198745,16918,8
198748,22199,7
198752,85,8
198753,28619,5
198755,22199,9
198756,28819,7
198758,28619,9
198763,849,9
198764,28619,3
198765,23251,7
198768,28819,4
198770,22199,5
198771,28619,7
198773,30091,4
198774,4224,9
198777,28819,2
198778,28819,8
198780,28819,5
198782,1221,2
198785,28819,3
198787,28619,6
198788,14741,8
198791,3297,10
198792,28619,4
198796,5081,9
198797,18229,9
198798,28619,7
198799,28387,7
198805,28619,7
198807,11757,6
198808,28619,4
198810,2246,10
198811,12783,6
198815,5680,7
198816,28223,10
198818,30205,9
198819,28387,7
198824,30205,6
198825,28387,9
198828,24703,8
198829,8675,8
198830,30091,4
198831,28907,8
198833,11741,4
198835,20583,10
198836,145,8
198837,30205,8
198840,30091,4
198841,13601,7
198844,1365,9
198845,28619,6
198846,28619,4
198847,20853,8
198848,30091,2
198852,12437,8
198855,4720,6
198858,576,5
198859,28619,6
198860,28819,7
198861,30205,4
198865,30205,3
198867,759,9
198868,576,3
198869,28387,7
198870,1786,8
198874,21603,7
198875,12149,10
198876,6880,5
198881,24833,8
198882,2418,9
198886,6392,7
198887,30091,5
198888,28907,7
198890,20583,10
198891,1921,7
198894,27899,8
198896,28907,9
198897,30205,7
198898,30205,7
198899,28619,9
198903,120,6
198904,30205,9
198907,853,10
198908,392,6
198911,2904,10
198912,4382,5
198913,28497,8
198914,28171,7
198915,30205,9
198916,28497,8
198918,29786,9
198919,30205,4
198920,29786,9
198921,30091,6
198922,30091,4
198923,29786,9
198925,30205,4
198926,8074,7
198927,30091,4
198928,28497,7
198929,28497,8
198930,28497,9
198931,28497,8
198932,28497,3
198933,28497,8
198934,29786,7
198935,28907,7
198936,29786,7
198939,28497,8
198940,30205,8
198941,29786,10
198943,30251,5
198944,28497,6
198946,28907,8
198948,28619,8
198950,5525,6
198951,28619,2
198952,28497,8
198953,14467,10
198954,29786,8
198955,29786,7
198957,28497,9
198958,30205,3
198962,29786,3
198963,16904,10
198967,22297,6
198971,11741,9
198973,28907,9
198974,20785,7
198981,13333,1
198982,481,10
198983,29786,8
198984,28907,9
198990,28497,9
198991,1639,2
198992,23283,10
198994,96,9
198995,25013,10
198996,21511,9
198998,28497,10
198999,3089,4
199000,28497,5
199002,28497,3
199004,28387,6
199006,14349,7
199008,8074,10
199014,28497,8
199015,28497,8
199021,28907,9
199023,32,8
199024,28387,8
199025,30205,5
199026,29786,6
199027,28479,4
199028,28619,6
199029,28497,4
199030,21561,7
199032,23311,9
199033,226,6
199034,21557,10
199035,20787,7
199036,11285,7
199039,16690,8
199040,28497,10
199041,30902,7
199042,29786,8
199044,20785,7
199045,30091,5
199046,30091,4
199048,1818,10
199050,1535,9
199055,5081,6
199056,11617,9
199057,28619,6
199058,565,9
199060,30091,7
199061,30437,10
199062,28619,2
199063,7311,10
199064,29786,8
199065,27663,8
199067,384,5
199069,7724,7
199070,1064,7
199072,28497,9
199073,1726,5
199074,272,7
199075,21511,5
199079,28223,10
199080,28907,6
199082,2154,9
199085,21511,7
199086,28497,8
199088,11633,7
199089,28907,2
199090,10620,2
199095,24455,10
199098,28999,3
199099,11013,8
199102,30205,1
199104,30123,8
199109,28819,1
199110,28497,7
199111,5277,10
199112,29786,7
199113,9289,9
199114,5081,9
199115,16157,6
199116,28497,9
199117,22199,10
199118,1735,10
199119,21,10
199120,27441,5
199124,322,7
199126,28497,5
199127,28387,6
199131,28387,9
199133,30437,7
199135,28497,8
199136,12531,7
199141,30123,8
199144,18119,10
199147,29941,3
199148,30123,8
199151,1366,6
199152,1604,10
199153,30123,8
199154,23623,9
199157,30091,2
199158,11757,9
199161,28497,8
199162,486,10
199163,23623,9
199164,21563,7
199165,1,10
199166,30123,6
199167,5300,8
199168,30123,8
199170,431,10
199171,28619,6
199173,15605,6
199176,30123,8
199178,28387,6
199180,23623,9
199182,9289,5
199183,27,8
199184,9989,9
199186,413,2
199187,24625,8
199188,11757,10
199189,25835,9
199191,28619,1
199193,28497,5
199195,30205,8
199196,23623,7
199198,3976,9
199201,28387,10
199205,28497,7
199206,30091,4
199209,10721,6
199211,27655,3
199212,16035,5
199213,18679,6
199215,23623,8
199217,13599,5
199218,5904,3
199219,30437,8
199220,30123,6
199222,30123,10
199227,30307,7
199228,30307,8
199230,30437,5
199232,23623,10
199235,30205,9
199236,27899,10
199237,874,10
199238,23623,9
199242,30782,6
199244,30307,8
199245,28105,9
199247,6114,8
199249,30307,5
199250,19,10
199251,5630,7
199253,30782,5
199254,29786,9
199255,30307,7
199257,26057,7
199259,30307,6
199260,18247,7
199261,30307,10
199263,29786,8
199267,11751,8
199268,30307,1
199269,1,10
199271,28497,9
199273,6045,9
199275,5027,6
199277,30307,6
199278,16035,8
199282,30091,7
199283,23623,9
199285,2966,9
199286,24833,9
199287,5341,9
199289,14345,8
199290,226,8
199292,30307,1
199304,30307,9
199306,28497,8
199309,30782,6
199310,22789,10
199312,30782,1
199313,28497,9
199315,22199,5
199316,28497,9
199319,23623,7
199323,6594,10
199324,24415,9
199329,16774,4
199331,152,7
199332,28297,8
199338,22199,7
199340,28297,8
199342,30705,3
199343,109,9
199344,28825,8
199345,4181,10
199346,28825,4
199348,28297,8
199350,25283,3
199360,28297,7
199361,25183,5
199363,17265,10
199364,2236,9
199365,28297,9
199367,28805,9
199369,28297,6
199370,25283,6
199371,14813,8
199373,13601,6
199374,30123,6
199375,28423,5
199376,25283,8
199377,28297,6
199378,28297,8
199380,28297,6
199381,25283,4
199382,28497,7
199384,28825,4
199385,8920,5
199386,28297,4
199387,392,10
199388,29786,6
199389,28297,8
199390,522,7
199393,28297,9
199394,12883,10
199395,28825,8
199399,20785,9
199400,27663,7
199401,12445,10
199402,31115,10
199403,27989,7
199405,28497,5
199409,28297,9
199412,24765,7
199414,25283,7
199415,25517,8
199416,28497,2
199418,28825,8
199419,25283,5
199421,24765,8
199422,6920,5
199423,28423,6
199424,28825,8
199427,30705,3
199437,2476,7
199439,28497,9
199441,17265,9
199442,4981,10
199443,24765,8
199444,25183,7
199445,24765,6
199447,24765,9
199448,28297,6
199449,24765,4
199450,24765,6
199452,226,9
199454,28297,9
199456,23623,10
199459,24765,5
199461,28297,10
199462,28619,1
199464,10490,3
199465,17895,6
199469,10087,10
199473,5114,10
199475,28825,9
199476,28619,6
199478,1887,9
199479,28825,6
199480,28825,7
199482,28423,6
199483,20583,10
199487,12531,7
199488,24765,8
199489,16035,7
199490,5630,4
199491,10620,10
199492,24997,9
199496,25283,3
199498,27663,9
199500,24765,6
199502,17729,4
199503,8769,6
199505,30127,4
199506,30127,7
199507,29786,6
199508,28297,7
199510,24765,9
199511,61,4
199512,24765,9
199513,24765,7
199514,11285,5
199515,3731,3
199516,28223,8
199518,28155,8
199519,22547,8
199520,9721,6
199521,14741,10
199524,6774,9
199526,23281,7
199527,24765,8
199530,28619,5
199531,21339,6
199532,26165,6
199535,3457,5
199537,28171,8
199540,14829,5
199541,28907,8
199543,28825,8
199545,3342,7
199547,25283,2
199548,22147,8
199549,12189,10
199550,27775,9
199552,6213,10
199554,2255,7
199555,30240,9
199556,24765,8
199557,1397,5
199559,1089,8
199561,5040,7
199562,339,8
199563,201,6
199564,2582,6
199565,28171,10
199566,28861,3
199567,28171,9
199568,28171,7
199571,28171,10
199573,19815,8
199578,17513,2
199579,27775,4
199581,24765,4
199585,24765,7
199587,30240,8
199589,849,10
199590,28171,7
199591,30383,9
199594,30383,3
199597,30240,10
199598,28171,9
199599,30383,9
199603,30383,9
199604,23623,9
199605,27775,7
199606,28497,10
199607,22135,9
199608,5114,10
199609,30240,9
199613,5835,8
199615,30240,9
199616,28297,8
199618,24765,7
199621,28819,7
199622,28297,8
199623,30383,9
199625,30705,3
199626,30437,7
199628,2404,2
199629,30123,9
199630,30205,6
199631,30383,7
199632,24765,7
199633,28297,6
199636,28497,9
199637,25183,7
199638,28171,6
199639,16890,8
199643,23283,10
199648,25649,8
199651,11757,10
199652,28619,8
199653,28215,7
199655,30123,9
199658,572,10
199660,30307,8
199662,22273,8
199663,28999,5
199664,14813,8
199665,28423,7
199666,30240,9
199667,24765,4
199670,28297,9
199672,28497,9
199673,17513,5
199674,28497,9
199675,30205,6
199676,25867,9
199678,28999,6
199679,28999,7
199681,30240,9
199684,28999,8
199685,6512,10
199687,28999,6
199688,28223,9
199689,17513,2
199691,28825,8
199693,28999,4
199695,21039,8
199696,30307,7
199697,22319,6
199698,28999,6
199699,28171,9
199701,28999,8
199702,6985,8
199704,11757,7
199706,28999,6
199707,21039,7
199708,28999,3
199709,30240,8
199710,28999,8
199713,28999,3
199714,9253,10
199715,28999,4
199719,9989,7
199721,19815,8
199723,28999,6
199726,25183,7
199729,27787,7
199730,28999,5
199732,7668,2
199733,28999,8
199734,8560,7
199735,28999,3
199737,23283,10
199738,27831,8
199739,28999,7
199742,28999,5
199745,21039,9
199746,28999,9
199747,28825,7
199748,28999,8
199751,28999,6
199752,28999,10
199753,28999,8
199754,8626,7
199757,28907,9
199758,17549,10
199759,28619,9
199760,28999,9
199761,28999,8
199762,28171,10
199763,30240,10
199765,20707,6
199766,16870,10
199768,29589,2
199769,21573,7
199771,28497,8
199773,18139,7
199775,28171,8
199777,28999,8
199778,30240,10
199779,2001,7
199781,28999,9
199783,3784,10
199784,28497,10
199785,28999,8
199786,28999,5
199787,24455,3
199789,28249,8
199790,28999,9
199792,28999,7
199793,29786,7
199794,30240,8
199795,28825,7
199798,26,8
199800,28223,9
199801,790,8
199802,28497,9
199803,326,10
199805,30240,9
199807,245,9
199809,3220,10
199810,28999,5
199811,28999,4
199812,28999,7
199814,28999,10
199817,28999,7
199818,28999,7
199819,28999,7
199820,28999,10
199821,28999,8
199823,28999,8
199824,1535,10
199825,21881,9
199828,3470,3
199829,21881,9
199830,18153,8
199832,25183,9
199833,28249,9
199834,28999,9
199835,28249,8
199837,30240,8
199844,28249,8
199847,14513,8
199849,25183,7
199850,22199,5
199851,29163,8
199853,28999,5
199854,25183,8
199855,22687,9
199857,25183,7
199858,30240,7
199860,5114,10
